model_0.pt,0.43054520172270605
model_5.pt,0.35079665501458124
model_10.pt,0.4840746248479113
model_15.pt,0.5196469611232353
model_20.pt,0.5055572722532301
model_23.pt,0.5052125379014658
model_24.pt,0.4589022576720292
model_25.pt,0.48404758685953764
model_30.pt,0.4596622182738176
model_35.pt,0.38172231985940247
model_40.pt,0.3988933737615636
model_45.pt,0.3713696672396145
model_50.pt,0.3657534907974275
model_55.pt,0.386822843237606
model_60.pt,0.39416076015373025
model_65.pt,0.3323036366094362
model_70.pt,0.44509260511017984
model_75.pt,0.4910253191448271
model_80.pt,0.4482541184650148
model_85.pt,0.47755171015276465
model_90.pt,0.47151837617566966
model_95.pt,0.47208713957395854
model_100.pt,0.4202215183761756
model_105.pt,0.44569999420614537
model_110.pt,0.42494833812935745
model_115.pt,0.43604550107186313
model_120.pt,0.4308165472488847
model_125.pt,0.4741217481990768
model_130.pt,0.4596400084976535
model_135.pt,0.4411131926070415
model_140.pt,0.44873211147376346
model_145.pt,0.5296046659842794
model_150.pt,0.4770939956352962
model_155.pt,0.4394001429150814
model_160.pt,0.48200332181000016
model_165.pt,0.5169392997161011
model_170.pt,0.5747214121555071
model_175.pt,0.5710963904285522
model_180.pt,0.5337936228973137
model_185.pt,0.5290986693447151
model_190.pt,0.5442119392031519
model_195.pt,0.5752138898008845
model_200.pt,0.6280316344463972
model_205.pt,0.48265126788852625
model_210.pt,0.5558035110759189
model_215.pt,0.5663560516811835
model_220.pt,0.5483748237702544
model_225.pt,0.5718814577338303
model_230.pt,0.5324880743158423
model_235.pt,0.5141630776955909
model_240.pt,0.569419069506943
model_245.pt,0.5253722551613588
model_250.pt,0.575255412425887
