model_0.pt,0.4404604183163059
model_1.pt,0.4409654493134282
model_2.pt,0.4593319685586821
model_3.pt,0.49986287877324787
model_4.pt,0.5149191757276116
model_5.pt,0.5240387029490721
model_6.pt,0.538109078970239
model_10.pt,0.6182989242743198
model_15.pt,0.6428107920199309
model_17.pt,0.632851155874003
model_20.pt,0.6587516174510902
model_22.pt,0.6582417582417582
model_24.pt,0.6586144962243381
model_25.pt,0.6579694470731378
model_28.pt,0.6599354950848799
model_30.pt,0.6560932038084938
model_36.pt,0.6467506131829506
model_40.pt,0.6447420769037641
model_44.pt,0.6447884277409761
model_47.pt,0.6433727959211264
model_50.pt,0.6456468838718399
model_60.pt,0.6510206840611059
model_70.pt,0.6526661387821318
model_80.pt,0.6553332432067054
model_90.pt,0.656725699607949
model_100.pt,0.6373607060777535
model_110.pt,0.6397709496127775
model_120.pt,0.6440294327816296
model_130.pt,0.635907414202669
model_140.pt,0.6425268931420074
model_150.pt,0.6504007416133953
model_160.pt,0.6430039205083142
model_170.pt,0.6520597153286082
model_173.pt,0.6491676162150679
model_180.pt,0.6530195639158733
model_183.pt,0.650880665907028
model_190.pt,0.6546341180787578
model_200.pt,0.6541995789798953
